Virtual User Script started at : 6/3/2014 4:48:56 PM	[MsgId: MMSG-15967]
Action.c(36): Notify: Saving Parameter "postal = NE29 7AD".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01746-394243".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01590-982428".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = laquita@yahoo.com".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.incommunicationsinc.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0059 Wasted Time: 0.0050).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Laquita"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Laquita"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Hisaw"	[MsgId: MMSG-13992]
Action.c(89): Laquita Hisaw Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 16:49:51.671"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Laquita"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Hisaw"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "In Communications Inc"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "20 Gloucester Pl #96"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Chirton Ward"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "Tyne & Wear"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "NE29 7AD"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone1" =  "01746-394243"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "phone2" =  "01590-982428"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "email" =  "laquita@yahoo.com"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "web" =  "http://www.incommunicationsinc.co.uk"	[MsgId: MMSG-13992]
Action.c(72): Notify: Transaction "BP2_RegisterNew_WriteData" ended with "Pass" status (Duration: 0.0039 Wasted Time: 0.0038).	[MsgId: MMSG-16871]
Action.c(96): Notify: Parameter Substitution: parameter "first_name" =  "Laquita"	[MsgId: MMSG-13992]
Action.c(96): Notify: Parameter Substitution: parameter "last_name" =  "Hisaw"	[MsgId: MMSG-13992]
Action.c(96): New Customer Laquita Hisaw is now awaiting approval	[MsgId: MMSG-17999]
Action.c(100): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 6.	[MsgId: MMSG-15965]
Starting iteration 7.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(20): Notify: Transaction "BP1_RegisterNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(36): Notify: Saving Parameter "first_name = Lura".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Manzella".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "company_name = Bizerba Usa Inc".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "address = 929 Augustine St".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "city = Staple Hill Ward".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "county = South Gloucestershire".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "postal = BS16 4LL".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone1 = 01907-538509".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "phone2 = 01340-713951".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "email = lura@hotmail.com".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "web = http://www.bizerbausainc.co.uk".	[MsgId: MMSG-13798]
Action.c(39): Notify: Transaction "BP1_RegisterNew_GetData" ended with "Pass" status (Duration: 0.0050 Wasted Time: 0.0044).	[MsgId: MMSG-16871]
Action.c(86): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(89): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(89): Lura Manzella Registered as a new customer	[MsgId: MMSG-17999]
Action.c(93): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Action.c(62): Notify: Transaction "BP2_RegisterNew_WriteData" started.	[MsgId: MMSG-16999]
Action.c(65): Notify: Parameter Substitution: parameter "pVuserID" =  "10"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "pTimeStamp" =  "03-Jun-2014 16:50:01.768"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "first_name" =  "Lura"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "last_name" =  "Manzella"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "company_name" =  "Bizerba Usa Inc"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "address" =  "929 Augustine St"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "city" =  "Staple Hill Ward"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "county" =  "South Gloucestershire"	[MsgId: MMSG-13992]
Action.c(65): Notify: Parameter Substitution: parameter "postal" =  "BS16 4LL"	[MsgId: MMSG-13992]
