Virtual User Script started at : 6/3/2014 4:59:43 PM	[MsgId: MMSG-15967]
Starting iteration 11.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(52): Notify: Saving Parameter "first_name = ".	[MsgId: MMSG-13798]
Action.c(19): Notify: Transaction "BP5_LoginNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(26): Notify: Transaction "BP5_LoginNew_GetData" ended with "Pass" status (Duration: 0.0099 Wasted Time: 0.0099).	[MsgId: MMSG-16871]
Action.c(36): Notify: Saving Parameter "first_name = Michell".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "_VTS_ID = 10_03-Jun-2014 17:00:28.696".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "password = 1704".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = Throssell".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "username = Michell_Throssell".	[MsgId: MMSG-13798]
Action.c(56): Notify: Parameter Substitution: parameter "first_name" =  "Michell"	[MsgId: MMSG-13992]
Action.c(59): Notify: Parameter Substitution: parameter "first_name" =  "Michell"	[MsgId: MMSG-13992]
Action.c(59): Notify: Parameter Substitution: parameter "last_name" =  "Throssell"	[MsgId: MMSG-13992]
Action.c(59): Notify: Parameter Substitution: parameter "username" =  "Michell_Throssell"	[MsgId: MMSG-13992]
Action.c(59): Notify: Parameter Substitution: parameter "password" =  "1704"	[MsgId: MMSG-13992]
Action.c(59): Michell Throssell Loggedin using username [Michell_Throssell] and password [1704]	[MsgId: MMSG-17999]
Action.c(64): Notify: Parameter Substitution: parameter "first_name" =  "Michell"	[MsgId: MMSG-13992]
Action.c(64): Notify: Parameter Substitution: parameter "last_name" =  "Throssell"	[MsgId: MMSG-13992]
Action.c(64): Notify: Parameter Substitution: parameter "username" =  "Michell_Throssell"	[MsgId: MMSG-13992]
Action.c(64): Notify: Parameter Substitution: parameter "password" =  "1704"	[MsgId: MMSG-13992]
Michell Throssell Loggedin using username [Michell_Throssell] and password [1704]
Action.c(70): lr_think_time: 5.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 11.	[MsgId: MMSG-15965]
Starting iteration 12.	[MsgId: MMSG-15968]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(52): Notify: Saving Parameter "first_name = ".	[MsgId: MMSG-13798]
Action.c(19): Notify: Transaction "BP5_LoginNew_GetData" started.	[MsgId: MMSG-16999]
Action.c(26): Notify: Transaction "BP5_LoginNew_GetData" ended with "Pass" status (Duration: 0.0015 Wasted Time: 0.0015).	[MsgId: MMSG-16871]
Action.c(36): Notify: Saving Parameter "first_name = ".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "_VTS_ID = ".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "password = ".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "last_name = ".	[MsgId: MMSG-13798]
Action.c(36): Notify: Saving Parameter "username = ".	[MsgId: MMSG-13798]
Action.c(56): Notify: Parameter Substitution: parameter "first_name" =  ""	[MsgId: MMSG-13992]
Action.c(76): No data for user login...waiting for 50 seconds.	[MsgId: MMSG-17999]
No data for user login...waiting for 50 seconds.
Action.c(79): lr_think_time: 50.00 seconds.	[MsgId: MMSG-15948]
Ending action Action.	[MsgId: MMSG-15918]
Action was aborted.	[MsgId: MMSG-10694]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
Vuser 0 (thread 1828), ended OK."	[MsgId: MMSG-10695]
